County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,DOL Vehicle ID,Vehicle Location,Electric Utility
India,Pune,Maharashtra,632898,2022,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,443,4060050,114717,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,285126,2022,Hyundai EV,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,216,3396580,114718,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,581776,2022,MG Motor India,450X,Battery Electric Vehicle (BEV),Eligible,247,1834043,114719,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,657546,2022,Ather Energy,XUV400,Battery Electric Vehicle (BEV),Eligible,487,1806145,114720,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,283645,2022,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,414,2321133,114721,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,353159,2022,Mahindra Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,504,1305315,114722,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,913550,2022,Ola Electric,iQube,Battery Electric Vehicle (BEV),Eligible,103,3235751,114723,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,726822,2022,BYD India,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,348,2382965,114724,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,901574,2022,Mahindra Electric,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,349,937248,114725,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,608892,2022,BYD India,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,272,4321062,114726,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,918929,2022,Ather Energy,iQube,Battery Electric Vehicle (BEV),Eligible,137,2273547,114727,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,401664,2022,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,503,3448562,114728,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,939419,2022,Mahindra Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,118,4338078,114729,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,840268,2022,TVS Motor,Atto 3,Battery Electric Vehicle (BEV),Eligible,307,1132864,114730,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,490978,2022,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,473,2720361,114731,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,903360,2022,BYD India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,449,4056218,114732,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,215060,2022,TVS Motor,450X,Battery Electric Vehicle (BEV),Not Eligible,181,3919325,114733,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,607998,2022,Mahindra Electric,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,141,2508293,114734,"Pune, Maharashtra",TPDDL
India,Pune,Maharashtra,944521,2022,BYD India,ZS EV,Battery Electric Vehicle (BEV),Eligible,517,1588366,114735,"Pune, Maharashtra",Adani Electricity
India,Pune,Maharashtra,776157,2022,Ather Energy,Kona EV,Battery Electric Vehicle (BEV),Eligible,433,1776331,114736,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,669699,2022,Mahindra Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,286,1770798,114737,"Pune, Maharashtra",GUVNL
India,Pune,Maharashtra,676098,2022,Mahindra Electric,Kona EV,Battery Electric Vehicle (BEV),Eligible,266,2155409,114738,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,985011,2022,MG Motor India,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,474,1618703,114739,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,654653,2022,Tata Motors,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,243,2030280,114740,"Pune, Maharashtra",BESCOM
India,Pune,Maharashtra,284939,2022,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,201,1005137,114741,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,955510,2022,MG Motor India,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,377,2933055,114742,"Pune, Maharashtra",UPPCL
India,Pune,Maharashtra,431029,2022,Mahindra Electric,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,332,3931126,114743,"Pune, Maharashtra",TNEB
India,Pune,Maharashtra,269001,2022,TVS Motor,Nexon EV,Battery Electric Vehicle (BEV),Eligible,514,1911256,114744,"Pune, Maharashtra",GUVNL
India,Nagpur,Maharashtra,256785,2022,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,268,3273207,114745,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,686228,2022,Hyundai EV,Nexon EV,Battery Electric Vehicle (BEV),Eligible,125,1826334,114746,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,200003,2022,Hyundai EV,ZS EV,Battery Electric Vehicle (BEV),Eligible,155,3044316,114747,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,777727,2022,Hyundai EV,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,351,2481687,114748,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,220211,2022,BYD India,ZS EV,Battery Electric Vehicle (BEV),Eligible,372,4385776,114749,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,787454,2022,BYD India,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,447,4251254,114750,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,713169,2022,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,140,3114280,114751,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,641306,2022,BYD India,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,254,3140198,114752,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,281674,2022,Ather Energy,Atto 3,Battery Electric Vehicle (BEV),Eligible,472,4224173,114753,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,924284,2022,Tata Motors,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,394,2155199,114754,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,213845,2022,Ola Electric,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,382,4018157,114755,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,467850,2022,MG Motor India,XUV400,Battery Electric Vehicle (BEV),Not Eligible,242,2835631,114756,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,527168,2022,Hyundai EV,Atto 3,Battery Electric Vehicle (BEV),Eligible,397,3338912,114757,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,683010,2022,Tata Motors,iQube,Battery Electric Vehicle (BEV),Not Eligible,321,1396302,114758,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,947206,2022,Ather Energy,ZS EV,Battery Electric Vehicle (BEV),Eligible,508,4013291,114759,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,569101,2022,Tata Motors,450X,Battery Electric Vehicle (BEV),Eligible,312,4296305,114760,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,650061,2022,Ola Electric,Kona EV,Battery Electric Vehicle (BEV),Eligible,451,2503338,114761,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,255308,2022,MG Motor India,XUV400,Battery Electric Vehicle (BEV),Eligible,123,952758,114762,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,992949,2022,TVS Motor,XUV400,Battery Electric Vehicle (BEV),Eligible,351,3360044,114763,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,628096,2022,BYD India,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,316,2903647,114764,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,222488,2022,Hyundai EV,Nexon EV,Battery Electric Vehicle (BEV),Eligible,187,2299478,114765,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,851554,2022,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,291,3133105,114766,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,629221,2022,MG Motor India,450X,Battery Electric Vehicle (BEV),Not Eligible,511,1295538,114767,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,947645,2022,Hyundai EV,Nexon EV,Battery Electric Vehicle (BEV),Eligible,308,3761865,114768,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,529680,2022,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,286,1039226,114769,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,841294,2022,Hyundai EV,450X,Battery Electric Vehicle (BEV),Eligible,220,4284645,114770,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,841563,2022,MG Motor India,ZS EV,Battery Electric Vehicle (BEV),Eligible,483,2577140,114771,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,877551,2022,MG Motor India,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,300,2077237,114772,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,773512,2022,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,234,4167293,114773,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,569100,2022,MG Motor India,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,396,2381807,114774,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,427193,2022,Tata Motors,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,136,2757860,114775,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,698760,2022,Tata Motors,XUV400,Battery Electric Vehicle (BEV),Eligible,288,3398822,114776,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,864842,2022,Ather Energy,Atto 3,Battery Electric Vehicle (BEV),Eligible,88,4429529,114777,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,481350,2022,TVS Motor,S1 Pro,Battery Electric Vehicle (BEV),Eligible,452,1603925,114778,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,632083,2022,MG Motor India,450X,Battery Electric Vehicle (BEV),Eligible,268,1965572,114779,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,387236,2022,BYD India,iQube,Battery Electric Vehicle (BEV),Not Eligible,438,3496076,114780,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,417910,2022,Mahindra Electric,iQube,Battery Electric Vehicle (BEV),Eligible,283,3696805,114781,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,655105,2022,Tata Motors,450X,Battery Electric Vehicle (BEV),Eligible,132,2096415,114782,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,351692,2022,Tata Motors,XUV400,Battery Electric Vehicle (BEV),Eligible,338,1086282,114783,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,240739,2022,Ather Energy,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,265,3885523,114784,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,859226,2022,Ather Energy,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,194,2634845,114785,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,958047,2022,TVS Motor,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,341,3270266,114786,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,762828,2022,Tata Motors,450X,Battery Electric Vehicle (BEV),Eligible,175,4402993,114787,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,830389,2022,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,353,3008578,114788,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,902917,2022,MG Motor India,450X,Battery Electric Vehicle (BEV),Eligible,345,3880310,114789,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,224003,2022,Ather Energy,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,215,3886454,114790,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,690598,2022,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,84,4086610,114791,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,817888,2022,Hyundai EV,S1 Pro,Battery Electric Vehicle (BEV),Eligible,341,2148212,114792,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,476399,2022,BYD India,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,328,3933060,114793,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,545785,2022,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,204,3634185,114794,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,235382,2022,Ather Energy,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,426,3320628,114795,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,218067,2022,Mahindra Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,434,2997039,114796,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,273887,2022,MG Motor India,XUV400,Battery Electric Vehicle (BEV),Eligible,404,1053854,114797,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,385486,2022,TVS Motor,S1 Pro,Battery Electric Vehicle (BEV),Eligible,376,3658105,114798,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,701033,2022,Hyundai EV,Kona EV,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,286,4259067,114799,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,698367,2022,Tata Motors,iQube,Battery Electric Vehicle (BEV),Eligible,455,3364240,114800,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,257470,2022,Mahindra Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,245,4207723,114801,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,874309,2022,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,510,2330900,114802,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,942997,2022,Ather Energy,450X,Battery Electric Vehicle (BEV),Eligible,300,2563482,114803,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,928006,2022,TVS Motor,XUV400,Battery Electric Vehicle (BEV),Eligible,109,3710601,114804,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,659807,2022,Ola Electric,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,491,3612011,114805,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,419254,2022,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,419,1574863,114806,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,249065,2022,TVS Motor,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,180,1957307,114807,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,299512,2022,Ola Electric,Kona EV,Battery Electric Vehicle (BEV),Eligible,257,2525130,114808,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,467864,2022,Tata Motors,450X,Battery Electric Vehicle (BEV),Eligible,200,2851432,114809,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,508320,2022,Tata Motors,S1 Pro,Battery Electric Vehicle (BEV),Eligible,250,3895184,114810,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,339116,2022,Tata Motors,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,328,3762076,114811,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,436971,2022,Mahindra Electric,Atto 3,Battery Electric Vehicle (BEV),Eligible,104,4344951,114812,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,729260,2022,Ola Electric,Kona EV,Battery Electric Vehicle (BEV),Eligible,147,3526416,114813,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,263796,2022,Tata Motors,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,106,4214856,114814,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,732819,2022,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,295,3166664,114815,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,435041,2022,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,307,3288913,114816,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,270910,2022,TVS Motor,iQube,Battery Electric Vehicle (BEV),Eligible,262,1965224,114817,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,862136,2022,Ather Energy,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,156,2350378,114818,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,947128,2022,MG Motor India,450X,Battery Electric Vehicle (BEV),Eligible,434,1111509,114819,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,342668,2022,Ola Electric,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,292,3276587,114820,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,896615,2022,Ather Energy,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,252,2058944,114821,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,874734,2022,Tata Motors,Atto 3,Battery Electric Vehicle (BEV),Eligible,352,1495481,114822,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,837537,2022,TVS Motor,Nexon EV,Battery Electric Vehicle (BEV),Eligible,247,1624092,114823,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,939873,2022,Hyundai EV,iQube,Battery Electric Vehicle (BEV),Eligible,326,1180182,114824,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,209244,2022,TVS Motor,XUV400,Battery Electric Vehicle (BEV),Eligible,401,4497448,114825,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,183663,2022,Hyundai EV,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,208,3592618,114826,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,755831,2022,Ola Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,331,2562199,114827,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,703667,2022,Ola Electric,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,342,2537856,114828,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,510395,2022,TVS Motor,iQube,Battery Electric Vehicle (BEV),Not Eligible,82,1411317,114829,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,986182,2022,Ather Energy,ZS EV,Battery Electric Vehicle (BEV),Eligible,466,3129127,114830,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,849904,2022,Ola Electric,450X,Battery Electric Vehicle (BEV),Not Eligible,302,3603027,114831,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,365745,2022,Ather Energy,450X,Battery Electric Vehicle (BEV),Eligible,353,1750376,114832,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,935682,2022,TVS Motor,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,356,2637379,114833,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,991526,2022,Ola Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,230,3197848,114834,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,188388,2022,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,410,2959006,114835,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,541876,2022,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,123,1057407,114836,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,624392,2022,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Not Eligible,136,2138750,114837,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,340545,2022,Tata Motors,450X,Battery Electric Vehicle (BEV),Eligible,199,3195814,114838,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,916440,2022,Hyundai EV,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,177,4381636,114839,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,693158,2022,Hyundai EV,iQube,Battery Electric Vehicle (BEV),Not Eligible,311,1507086,114840,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,392025,2022,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,173,3642973,114841,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,679318,2022,BYD India,Kona EV,Battery Electric Vehicle (BEV),Eligible,432,1380825,114842,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,736359,2022,Ather Energy,Nexon EV,Battery Electric Vehicle (BEV),Eligible,234,1600493,114843,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,998465,2022,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,377,1166658,114844,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,276991,2022,Ather Energy,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,371,3532489,114845,"Nagpur, Maharashtra",BESCOM
India,Nagpur,Maharashtra,902063,2022,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,212,3785831,114846,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,431025,2022,Tata Motors,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,405,1840639,114847,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,823056,2022,Ola Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,455,1504705,114848,"Nagpur, Maharashtra",GUVNL
India,Nagpur,Maharashtra,696568,2022,Ather Energy,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,358,4475690,114849,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,305846,2022,Hyundai EV,iQube,Battery Electric Vehicle (BEV),Eligible,440,4254425,114850,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,238223,2022,Mahindra Electric,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,84,2759227,114851,"Nagpur, Maharashtra",TPDDL
India,Nagpur,Maharashtra,789389,2022,Ather Energy,Kona EV,Battery Electric Vehicle (BEV),Eligible,360,964075,114852,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,633705,2022,MG Motor India,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,304,2788704,114853,"Nagpur, Maharashtra",UPPCL
India,Nagpur,Maharashtra,615499,2022,Ather Energy,Atto 3,Battery Electric Vehicle (BEV),Eligible,338,1296973,114854,"Nagpur, Maharashtra",Adani Electricity
India,Nagpur,Maharashtra,580689,2022,Tata Motors,450X,Battery Electric Vehicle (BEV),Eligible,469,3469668,114855,"Nagpur, Maharashtra",TNEB
India,Nagpur,Maharashtra,771298,2022,Ather Energy,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,468,3420288,114856,"Nagpur, Maharashtra",BESCOM
